wallet,archetype,coin,dir,qty,entry_ts,entry_px,exit_ts,exit_px,gross_pnl,fees,net_pnl,hold_s,exit_reason
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.00041507469666614196,1786644600000,967.6435799999999,1786645200000,966.3166,-0.0005507958209820101,0.0010756963692102632,-0.0016264921901922732,600.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.000400250600356619,1786644600000,967.6435799999999,1786645200000,966.3166,-0.0005311245416612003,0.0010389993305045418,-0.001570123872165742,600.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.000415074696666142,1786644600000,967.6435799999999,1786645200000,966.3166,-0.0005507958209820101,0.001079208226161637,-0.001630004047143647,600.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.000400250600356619,1786644600000,967.6435799999999,1786645200000,966.3166,-0.0005311245416612003,0.00104239930444647,-0.0015735238461076703,600.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.00041507469666614207,1786644600000,967.6435799999999,1786645200000,966.3166,-0.0005507958209820102,0.0010827477454305656,-0.0016335435664125758,600.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.0004002506003566191,1786644600000,967.6435799999999,1786645200000,966.3166,-0.0005311245416612004,0.0010458261132261402,-0.0015769506548873407,600.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.000415074696666142,1786644600000,967.6435799999999,1786645200000,966.3166,-0.0005507958209820101,0.001086315255146624,-0.001637111076128634,600.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.0004002506003566191,1786644600000,967.6435799999999,1786645200000,966.3166,-0.0005311245416612004,0.001049280075799627,-0.0015804046174608274,600.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.0004150746966661421,1786644600000,967.6435799999999,1786645200000,966.3166,-0.0005507958209820103,0.0010899110886496745,-0.0016407069096316849,600.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.0004002506003566192,1786644600000,967.6435799999999,1786645200000,966.3166,-0.0005311245416612005,0.001052761516197883,-0.0015838860578590835,600.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.07412048154752414,1786644600000,967.6435799999999,1786645200000,966.3166,-0.09835639660392877,0.19527421153458438,-0.29363060813851316,600.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.00017788915571406464,1786644600000,967.6435799999999,1786645260000,966.2666250000001,-0.0002449453624062312,0.0006909861229885548,-0.000935931485394786,660.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.07380917552502453,1786644600000,967.6435799999999,1786645260000,966.2666250000001,-0.10163191328504827,0.28704932561964425,-0.3886812389046925,660.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.0005484915634516774,1786644600000,967.6435799999999,1786645260000,966.2666250000001,-0.0007552482007525161,0.004609721134916825,-0.005364969335669341,660.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.0242670456586594,1786644600000,967.6435799999999,1786645320000,966.3665750000001,-0.03098913864133158,0.20584716140424714,-0.2368363000455787,720.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.031649445620792804,1786644600000,967.6435799999999,1786645320000,966.3665750000001,-0.040416500304974304,0.46376323486434645,-0.5041797351693207,720.0,source_flip
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.4416842416647218,1786645320000,966.3665750000001,1786645740000,967.6836,-0.5817091883784054,0.3844077681988789,-0.9661169565772842,420.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.014656091632494074,1786645320000,966.3665750000001,1786645740000,967.6836,-0.019302439082283022,0.017501684421891595,-0.03680412350417461,420.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.004233852512213583,1786645320000,966.3665750000001,1786645800000,967.72362,-0.005745528382436278,0.005137349419761447,-0.010882877802197726,480.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.028949418886930294,1786645320000,966.3665750000001,1786645800000,967.72362,-0.03928566415341019,0.03529322069521776,-0.07457888484862794,480.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.02896751227373458,1786645320000,966.3665750000001,1786645860000,968.3239199999999,-0.05669941531142736,0.03652830080970236,-0.09322771612112972,540.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.0003799611228909741,1786645320000,966.3665750000001,1786645860000,968.3239199999999,-0.0007437150040849595,0.0004967270889770367,-0.0012404420930619963,540.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.028967512273734577,1786645320000,966.3665750000001,1786645860000,968.3239199999999,-0.05669941531142735,0.037888120424972534,-0.09458753573639989,540.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.02896751227373458,1786645320000,966.3665750000001,1786645860000,968.3239199999999,-0.05669941531142736,0.0393910670364973,-0.09609048234792465,540.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.028949418886930298,1786645320000,966.3665750000001,1786645860000,968.3239199999999,-0.05666400031123293,0.04105846924021503,-0.09772246955144796,540.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.003365369945605643,1786645320000,966.3665750000001,1786645860000,968.3239199999999,-0.006587190036180819,0.004996155140168754,-0.011583345176349572,540.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.003593800891085277,1786645320000,966.3665750000001,1786645920000,967.433475,-0.00383422617069859,0.0053636380577480325,-0.009197864228446623,600.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.013889085569411657,1786645320000,966.3665750000001,1786645920000,967.433475,-0.014818265394004168,0.020854047310561813,-0.03567231270456599,600.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.013871724212449872,1786645320000,966.3665750000001,1786645920000,967.433475,-0.014799742562261641,0.021331177883095312,-0.03613092044535695,600.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.013871724212449874,1786645320000,966.3665750000001,1786645980000,968.56404,-0.03048262844650911,0.021876185288993766,-0.05235881373550287,660.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.011771000020076385,1786645320000,966.3665750000001,1786646040000,968.56404,-0.02586636055911541,0.01905304185331695,-0.04491940241243236,720.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.004809095878408801,1786645320000,966.3665750000001,1786646100000,967.2833999999999,-0.004409099328721138,0.007963040857498663,-0.012372140186219802,780.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.006632038359394088,1786645320000,966.3665750000001,1786646100000,967.2833999999999,-0.00608041856885009,0.011088504457582688,-0.01716892302643278,780.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.015243271412429284,1786645320000,966.3665750000001,1786646100000,967.2833999999999,-0.013975412312697274,0.02583610324522383,-0.039811515557921104,780.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.13416856660051651,1786645320000,966.3665750000001,1786646100000,967.2833999999999,-0.12300909607349034,0.2349374423181856,-0.35794653839167595,780.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.05587778342859882,1786645320000,966.3665750000001,1786646340000,966.3929549999999,-0.0014740559268347035,0.14528664085982898,-0.1467606967866637,1020.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.004101320803108807,1786645320000,966.3665750000001,1786646340000,966.3929549999999,-0.00010819284278514912,0.013929231652121015,-0.014037424494906164,1020.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.029707450684952137,1786645320000,966.3665750000001,1786646340000,966.3929549999999,-0.0007836825490627993,0.10333516768601547,-0.10411885023507828,1020.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.008690894082778186,1786645320000,966.3665750000001,1786646340000,966.3929549999999,-0.00022926578590186361,0.03688168170913364,-0.037110947495035504,1020.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.008690894082778186,1786645320000,966.3665750000001,1786646340000,966.3929549999999,-0.00022926578590186361,0.03951003944182796,-0.039739305227729824,1020.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.0020181102364503637,1786645320000,966.3665750000001,1786646340000,966.3929549999999,-5.323774803713682e-05,0.009890227637339698,-0.009943465385376835,1020.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.003902053874857678,1786645320000,966.3665750000001,1786646340000,966.3929549999999,-0.00010293618121792618,0.019479081255262848,-0.019582017436480775,1020.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.0015120458765073429,1786645320000,966.3665750000001,1786646340000,966.3929549999999,-3.98877702219462e-05,0.007831634457762315,-0.00787152222798426,1020.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.0051946092209042855,1786645320000,966.3665750000001,1786646340000,966.3929549999999,-0.00013703379124636427,0.02730474291384285,-0.027441776705089214,1020.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.0039020538748576784,1786645320000,966.3665750000001,1786646400000,965.8626899999999,0.001966186416733425,0.021618505233088572,-0.01965231881635515,1080.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,8.28371028171045e-05,1786645320000,966.3665750000001,1786646460000,964.9722449999999,0.00011550225757098951,0.0004785000453694535,-0.000362997787798464,1140.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.001837034574238194,1786645320000,966.3665750000001,1786646460000,964.9722449999999,0.0025614324178979,0.010621102487102548,-0.008059670069204647,1140.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.0018370345742381939,1786645320000,966.3665750000001,1786646520000,964.4119649999999,0.003590686149152138,0.010839867359630282,-0.007249181210478144,1200.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.0008770987357105448,1786645320000,966.3665750000001,1786646520000,964.4119649999999,0.0017143859598073895,0.005284983221961196,-0.003570597262153806,1200.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.0463156860162708,1786645320000,966.3665750000001,1786646520000,964.4119649999999,0.09052910304427371,0.2819300320658352,-0.19140092902156153,1200.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.01135842862745157,1786645320000,966.3665750000001,1786646520000,964.4119649999999,0.022201298179505724,0.1584867042653252,-0.1362854060858195,1200.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.0003995672018236923,1786645320000,966.3665750000001,1786646520000,964.4119649999999,0.0007809980483566989,0.008373406325617137,-0.007592408277260439,1200.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.015129953191006911,1786645320000,966.3665750000001,1786646520000,964.4119649999999,0.029573157806677495,0.32282919348817,-0.2932560356814925,1200.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.0038599190412819165,1786645320000,966.3665750000001,1786646640000,964.832175,0.005922659776943431,0.273163481643551,-0.2672408218666075,1320.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,8.460096528837194e-06,1786645320000,966.3665750000001,1786646700000,963.951735,2.0429779501698395e-05,0.0015036698061272795,-0.0014832400266255811,1380.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.0002717383005062468,1786645320000,966.3665750000001,1786646700000,963.951735,0.000656204517594543,0.04845901129655335,-0.047802806778958803,1380.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.00012825506337717018,1786645320000,966.3665750000001,1786646700000,963.951735,0.0003097154572457436,0.025617684620601495,-0.025307969163355752,1380.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.00031573080245619954,1786645320000,966.3665750000001,1786646700000,963.951735,0.0007624393710033732,0.0668539442932248,-0.06609150492222143,1380.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.0002713998966450935,1786645320000,966.3665750000001,1786646700000,963.951735,0.0006553873264144756,0.06744981693280129,-0.06679442960638682,1380.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.00040608463338417955,1786645320000,966.3665750000001,1786646700000,963.951735,0.000980629416081509,0.11864916517414352,-0.117668535758062,1380.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.0001692019305767414,1786645320000,966.3665750000001,1786646700000,963.951735,0.00040859559003396194,0.06707756527084772,-0.06666896968081376,1380.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.0001692019305767414,1786645320000,966.3665750000001,1786646700000,963.951735,0.00040859559003396194,0.07879977820791954,-0.07839118261788558,1380.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.00016920193057674138,1786645320000,966.3665750000001,1786646700000,963.951735,0.0004085955900339619,0.09549324345078943,-0.09508464786075546,1380.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.00027139989664509316,1786645320000,966.3665750000001,1786646700000,963.951735,0.0006553873264144748,0.19435884686387783,-0.19370345953746335,1380.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.0002713998966450932,1786645320000,966.3665750000001,1786646760000,964.7121149999999,0.000449020273003495,0.34187918388210015,-0.34143016360909667,1440.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,8.59545807329846e-05,1786645320000,966.3665750000001,1786646760000,964.7121149999999,0.00014220841563951082,0.4500373146414178,-0.4498951062257783,1440.0,source_flip
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.1432351719667102,1786646760000,964.7121149999999,1786646820000,964.3375900000001,-0.05364515278080851,0.12433849480260296,-0.17798364758341148,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.28647034393342025,1786646760000,964.7121149999999,1786646820000,964.3375900000001,-0.10729030556161695,0.268616803898122,-0.37590710945973893,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.1432351719667102,1786646760000,964.7121149999999,1786646820000,964.3375900000001,-0.05364515278080851,0.16836689680297792,-0.22201204958378642,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.28647034393342025,1786646760000,964.7121149999999,1786646820000,964.3375900000001,-0.10729030556161695,0.4023581301336463,-0.5096484356952632,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.0988979690574065,1786646760000,964.7121149999999,1786646940000,964.687415,-0.002442779835711896,0.2941301365438519,-0.2965729163795638,180.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,0.07826966800252433,1786646760000,964.7121149999999,1786646940000,964.687415,-0.0019332607996575672,0.48397759366421855,-0.4859108544638761,180.0,source_flip
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.05466352486615606,1786646940000,964.687415,1786646940000,965.6525849999999,-0.052759594295064764,0.047483634865561064,-0.10024322916062582,0.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.1140402043571725,1786646940000,964.687415,1786647060000,964.8821999999999,-0.022213321205701665,0.10177776645042552,-0.12399108765612718,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.04193542864925848,1786646940000,964.687415,1786647360000,963.92172,0.032109748039591324,0.039933297241198956,-0.007823549201607632,420.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.11677162946418664,1786646940000,964.687415,1786647420000,963.071295,0.18871696580966404,0.11422585186190443,0.07449111394775963,480.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.021411613631626355,1786646940000,964.687415,1786647480000,962.5210199999999,0.04638601271348888,0.022860263798580818,0.023525748914908065,540.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.008042410973830379,1786646940000,964.687415,1786647480000,962.5210199999999,0.017423038921651902,0.008745404323927777,0.008677634597724125,540.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.013369202657795972,1786646940000,964.687415,1786647480000,962.5210199999999,0.02896297379183697,0.014641307720003296,0.014321666071833675,540.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.026790628763473934,1786646940000,964.687415,1786647480000,962.5210199999999,0.05803908420004825,0.02969563728570577,0.02834344691434247,540.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.008042410973830379,1786646940000,964.687415,1786647480000,962.5210199999999,0.017423038921651902,0.009141973945459375,0.008281064976192526,540.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.013369202657795974,1786646940000,964.687415,1786647480000,962.5210199999999,0.028962973791836974,0.015316834526161534,0.013646139265675442,540.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.07295615669117564,1786646940000,964.687415,1786647480000,962.5210199999999,0.15805185307498526,0.08470872129424495,0.07334313178074031,540.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.04271878036748864,1786646940000,964.687415,1786647480000,962.5210199999999,0.09254575219422896,0.053761596513267174,0.03878415568096179,540.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.04193542864925847,1786646940000,964.687415,1786647480000,962.5210199999999,0.09084870294861364,0.05571824166195652,0.035130461286657116,540.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.0972400599563128,1786646940000,964.687415,1786647480000,962.5210199999999,0.210660379689064,0.13712879295869923,0.07353158673036476,540.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.009713561306054875,1786646940000,964.687415,1786647480000,962.5210199999999,0.021043410645631522,0.016238325986720658,0.004805084658910865,540.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.041935428649258415,1786646940000,964.687415,1786647540000,963.9117149999998,0.032529312003235736,0.07155722465481253,-0.03902791265157679,600.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.049925616175206765,1786646940000,964.687415,1786647540000,963.9117149999998,0.038727300467115006,0.0937401992415886,-0.0550128987744736,600.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.2617439207846616,1786646940000,964.687415,1786647600000,963.671595,0.2658847096114651,0.5635058317308488,-0.29762112211938374,660.0,source_flip
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,long,1.0376979099399521,1786647600000,963.671595,1786647600000,962.7084050000001,-0.9995002498750007,0.8995502248875562,-1.899050474762557,0.0,source_flip
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.048694729085075605,1786647600000,962.7084050000001,1786647660000,965.3924549999999,-0.13069908760078952,0.04224975706188058,-0.1729488446626701,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.0486947290850756,1786647600000,962.7084050000001,1786647660000,965.3924549999999,-0.13069908760078952,0.043287328075554146,-0.17398641567634368,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.02364809297604193,1786647600000,962.7084050000001,1786647660000,965.3924549999999,-0.06347266395234162,0.02157806090246877,-0.08505072485481038,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.3346332296394751,1786647600000,962.7084050000001,1786647660000,965.3924549999999,-0.8981723200137806,0.3094633533499015,-1.207635673363682,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.0486947290850756,1786647600000,962.7084050000001,1786647660000,965.3924549999999,-0.13069908760078952,0.05873605643184322,-0.18943514403263276,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.03343789490698401,1786647600000,962.7084050000001,1786647660000,965.3924549999999,-0.08974898182508519,0.04268476939853971,-0.1324337512236249,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.08365830740986878,1786647600000,962.7084050000001,1786647660000,965.3924549999999,-0.22454308000344514,0.11149567871116044,-0.33603875871460553,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.06687578981396804,1786647600000,962.7084050000001,1786647660000,965.3924549999999,-0.1794979636501704,0.10117328044414009,-0.2806712440943105,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.0016528237026265746,1786647600000,962.7084050000001,1786647660000,965.3924549999999,-0.004436261459034598,0.0028406720988163325,-0.0072769335578509306,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.0008899819937220235,1786647600000,962.7084050000001,1786647660000,965.3924549999999,-0.0023887561702494575,0.0015350095444833626,-0.00392376571473282,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.007374136519410905,1786647600000,962.7084050000001,1786647660000,965.3924549999999,-0.01979255112492368,0.01274299477530116,-0.032535545900224845,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.06598580782024607,1786647600000,962.7084050000001,1786647660000,965.3924549999999,-0.1771092074799211,0.11587659538208706,-0.2929858028620081,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.03343789490698403,1786647600000,962.7084050000001,1786647660000,965.3924549999999,-0.08974898182508524,0.06934335608263588,-0.15909233790772112,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.06687578981396808,1786647600000,962.7084050000001,1786647660000,965.3924549999999,-0.1794979636501705,0.1538943944607555,-0.33339235811092605,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.005848453101601776,1786647600000,962.7084050000001,1786647660000,965.3924549999999,-0.015697540547353325,0.01765021267506337,-0.0333477532224167,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.004577050253427476,1786647600000,962.7084050000001,1786647660000,965.3924549999999,-0.012285031732711298,0.01422404194819443,-0.02650907368090573,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.055051743325947096,1786647600000,962.7084050000001,1786647660000,965.3924549999999,-0.14776163167399964,0.1751969978392808,-0.3229586295132804,60.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.0013985431329917289,1786647600000,962.7084050000001,1786647720000,965.3524349999999,-0.0036977899999238637,0.006397012842709274,-0.010094802842633139,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.005918875835533009,1786647600000,962.7084050000001,1786647720000,965.3524349999999,-0.015649685275423254,0.027392601588672127,-0.04304228686409538,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.00566520972829587,1786647600000,962.7084050000001,1786647720000,965.3524349999999,-0.014978984477905086,0.027605572680269665,-0.042584557158174746,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.005169151563032166,1786647600000,962.7084050000001,1786647720000,965.3524349999999,-0.013667391807202988,0.02654621287707469,-0.040213604684277676,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.03851778912780668,1786647600000,962.7084050000001,1786647720000,965.3524349999999,-0.10184218998758761,0.2081449337860067,-0.30998712377359433,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.016183897641728815,1786647600000,962.7084050000001,1786647720000,965.3524349999999,-0.042790710881657264,0.14698817530452876,-0.18977888618618602,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.010941464758828153,1786647600000,962.7084050000001,1786647720000,965.3524349999999,-0.02892956106628239,0.142087972001708,-0.1710175330679904,120.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.00012805937815083188,1786647600000,962.7084050000001,1786647900000,963.2513849999999,-6.953368114831685e-05,0.0023689049646286346,-0.0024384386457769512,300.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.0006070507060419271,1786647600000,962.7084050000001,1786648020000,964.4119649999999,-0.0010341473007846708,0.011286505888964035,-0.012320653189748705,420.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.00195333009970656,1786647600000,962.7084050000001,1786648020000,964.4119649999999,-0.0033276150246557383,0.03720768035392464,-0.04053529537858038,420.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.008547040017528509,1786647600000,962.7084050000001,1786648020000,964.4119649999999,-0.014560395492259253,0.17679191872881356,-0.19135231422107282,420.0,source_partial_close
0x847bd1ef4fede0fe191129894d63044843f4d473,scalper,xyz:MU,short,0.0009754442185409617,1786647600000,962.7084050000001,1786648020000,964.4119649999999,-0.0016617277529374565,0.032523141050737496,-0.03418486880367495,420.0,source_partial_close
